,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
845,0.644,0.904,0,-3.749,1,0.0605,0.0372,0.0,0.0767,0.562,130.061,audio_features,22gH5Qg5j5ZzF7LaR7Nrkj,spotify:track:22gH5Qg5j5ZzF7LaR7Nrkj,https://api.spotify.com/v1/tracks/22gH5Qg5j5ZzF7LaR7Nrkj,https://api.spotify.com/v1/audio-analysis/22gH5Qg5j5ZzF7LaR7Nrkj,182308,4
846,0.631,0.667,3,-7.259,0,0.041,0.00167,0.00143,0.596,0.709,119.933,audio_features,02x1qzpnBEEY3z7DD1VVoP,spotify:track:02x1qzpnBEEY3z7DD1VVoP,https://api.spotify.com/v1/tracks/02x1qzpnBEEY3z7DD1VVoP,https://api.spotify.com/v1/audio-analysis/02x1qzpnBEEY3z7DD1VVoP,134284,4
847,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,audio_features,63T7DJ1AFDD6Bn8VzG6JE8,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8,202267,4
848,0.631,0.932,5,-4.142,1,0.0354,0.0436,0.137,0.0918,0.971,122.429,audio_features,7HKez549fwJQDzx3zLjHKC,spotify:track:7HKez549fwJQDzx3zLjHKC,https://api.spotify.com/v1/tracks/7HKez549fwJQDzx3zLjHKC,https://api.spotify.com/v1/audio-analysis/7HKez549fwJQDzx3zLjHKC,213067,4
849,0.615,0.902,3,-4.316,1,0.0859,0.0176,3.91e-05,0.103,0.298,87.03,audio_features,1LIvdWNdKmHvU0FJvw2diN,spotify:track:1LIvdWNdKmHvU0FJvw2diN,https://api.spotify.com/v1/tracks/1LIvdWNdKmHvU0FJvw2diN,https://api.spotify.com/v1/audio-analysis/1LIvdWNdKmHvU0FJvw2diN,146712,4
850,0.462,0.538,0,-5.527,1,0.059,0.0137,0.0,0.429,0.405,139.256,audio_features,1BECwm5qkaBwlbfo4kpYx8,spotify:track:1BECwm5qkaBwlbfo4kpYx8,https://api.spotify.com/v1/tracks/1BECwm5qkaBwlbfo4kpYx8,https://api.spotify.com/v1/audio-analysis/1BECwm5qkaBwlbfo4kpYx8,203507,4
851,0.675,0.608,3,-6.934,0,0.103,0.336,0.0,0.11,0.728,99.865,audio_features,3DMs7bahbQTnoxCjgP7qoK,spotify:track:3DMs7bahbQTnoxCjgP7qoK,https://api.spotify.com/v1/tracks/3DMs7bahbQTnoxCjgP7qoK,https://api.spotify.com/v1/audio-analysis/3DMs7bahbQTnoxCjgP7qoK,184800,4
852,0.667,0.673,0,-7.574,1,0.323,0.0641,4e-06,0.0975,0.669,144.256,audio_features,3DKCTIiJ97bS9TGiqcABjo,spotify:track:3DKCTIiJ97bS9TGiqcABjo,https://api.spotify.com/v1/tracks/3DKCTIiJ97bS9TGiqcABjo,https://api.spotify.com/v1/audio-analysis/3DKCTIiJ97bS9TGiqcABjo,201964,4
853,0.719,0.762,6,-6.623,1,0.114,0.199,9.89e-06,0.358,0.676,100.08,audio_features,53HqOfi7OfHRXzcWTdGJB3,spotify:track:53HqOfi7OfHRXzcWTdGJB3,https://api.spotify.com/v1/tracks/53HqOfi7OfHRXzcWTdGJB3,https://api.spotify.com/v1/audio-analysis/53HqOfi7OfHRXzcWTdGJB3,160000,4
854,0.723,0.844,10,-5.014,1,0.159,0.014,0.0,0.166,0.561,125.034,audio_features,0QlNv7zrkgYIccd7O3VzyT,spotify:track:0QlNv7zrkgYIccd7O3VzyT,https://api.spotify.com/v1/tracks/0QlNv7zrkgYIccd7O3VzyT,https://api.spotify.com/v1/audio-analysis/0QlNv7zrkgYIccd7O3VzyT,203820,4
855,0.599,0.851,9,-2.952,1,0.0456,0.00185,0.064,0.156,0.436,94.226,audio_features,1CPSRRXGTQVgc1DIRWmLcg,spotify:track:1CPSRRXGTQVgc1DIRWmLcg,https://api.spotify.com/v1/tracks/1CPSRRXGTQVgc1DIRWmLcg,https://api.spotify.com/v1/audio-analysis/1CPSRRXGTQVgc1DIRWmLcg,180192,4
856,0.698,0.502,7,-8.716,0,0.0476,0.104,0.909,0.0633,0.818,85.022,audio_features,6TL3TJgpdWA4QFjZaK5EOg,spotify:track:6TL3TJgpdWA4QFjZaK5EOg,https://api.spotify.com/v1/tracks/6TL3TJgpdWA4QFjZaK5EOg,https://api.spotify.com/v1/audio-analysis/6TL3TJgpdWA4QFjZaK5EOg,73483,4
857,0.759,0.717,5,-9.439,0,0.179,0.263,0.0,0.116,0.625,103.938,audio_features,0WdZaKX5zinoPLUyDwMsHX,spotify:track:0WdZaKX5zinoPLUyDwMsHX,https://api.spotify.com/v1/tracks/0WdZaKX5zinoPLUyDwMsHX,https://api.spotify.com/v1/audio-analysis/0WdZaKX5zinoPLUyDwMsHX,224000,4
858,0.746,0.825,3,-4.457,1,0.0435,0.192,0.0,0.365,0.904,143.062,audio_features,4oxGI8yyghLuMV7ybRG3kg,spotify:track:4oxGI8yyghLuMV7ybRG3kg,https://api.spotify.com/v1/tracks/4oxGI8yyghLuMV7ybRG3kg,https://api.spotify.com/v1/audio-analysis/4oxGI8yyghLuMV7ybRG3kg,108651,4
859,0.696,0.793,8,-5.733,1,0.097,0.0683,3.78e-06,0.18,0.698,120.003,audio_features,6BePGk3eCan4FqaW2X8Qy3,spotify:track:6BePGk3eCan4FqaW2X8Qy3,https://api.spotify.com/v1/tracks/6BePGk3eCan4FqaW2X8Qy3,https://api.spotify.com/v1/audio-analysis/6BePGk3eCan4FqaW2X8Qy3,172253,4
860,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,audio_features,5pNFibJLq7dvoDVIIcQBkn,spotify:track:5pNFibJLq7dvoDVIIcQBkn,https://api.spotify.com/v1/tracks/5pNFibJLq7dvoDVIIcQBkn,https://api.spotify.com/v1/audio-analysis/5pNFibJLq7dvoDVIIcQBkn,129817,4
861,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,audio_features,7wdwIaXUuzlu1grzWMFRJm,spotify:track:7wdwIaXUuzlu1grzWMFRJm,https://api.spotify.com/v1/tracks/7wdwIaXUuzlu1grzWMFRJm,https://api.spotify.com/v1/audio-analysis/7wdwIaXUuzlu1grzWMFRJm,244804,4
862,0.746,0.79,11,-4.7,0,0.0257,0.0485,0.0261,0.0534,0.891,107.231,audio_features,46RVKt5Edm1zl0rXhPJZxz,spotify:track:46RVKt5Edm1zl0rXhPJZxz,https://api.spotify.com/v1/tracks/46RVKt5Edm1zl0rXhPJZxz,https://api.spotify.com/v1/audio-analysis/46RVKt5Edm1zl0rXhPJZxz,220867,4
863,0.564,0.911,2,-5.39,1,0.0536,0.159,4.36e-05,0.118,0.582,173.938,audio_features,4YR6Dextuoc3I8nJ0XgzKI,spotify:track:4YR6Dextuoc3I8nJ0XgzKI,https://api.spotify.com/v1/tracks/4YR6Dextuoc3I8nJ0XgzKI,https://api.spotify.com/v1/audio-analysis/4YR6Dextuoc3I8nJ0XgzKI,226293,4
864,0.64,0.852,1,-8.119,0,0.0345,0.0243,1.82e-06,0.0497,0.793,122.902,audio_features,37Q5anxoGWYdRsyeXkkNoI,spotify:track:37Q5anxoGWYdRsyeXkkNoI,https://api.spotify.com/v1/tracks/37Q5anxoGWYdRsyeXkkNoI,https://api.spotify.com/v1/audio-analysis/37Q5anxoGWYdRsyeXkkNoI,246520,4
865,0.685,0.858,8,-6.496,1,0.0348,0.104,0.000119,0.147,0.692,92.305,audio_features,2u8MGAiS2hBVE7GZzTZLQI,spotify:track:2u8MGAiS2hBVE7GZzTZLQI,https://api.spotify.com/v1/tracks/2u8MGAiS2hBVE7GZzTZLQI,https://api.spotify.com/v1/audio-analysis/2u8MGAiS2hBVE7GZzTZLQI,229467,4
866,0.749,0.699,1,-13.108,1,0.0371,0.0674,0.00192,0.0763,0.935,128.904,audio_features,7INi4pMPG4IE0Smx5y4KVf,spotify:track:7INi4pMPG4IE0Smx5y4KVf,https://api.spotify.com/v1/tracks/7INi4pMPG4IE0Smx5y4KVf,https://api.spotify.com/v1/audio-analysis/7INi4pMPG4IE0Smx5y4KVf,304507,4
867,0.638,0.988,1,-5.042,1,0.0921,0.0302,1.16e-05,0.371,0.723,117.955,audio_features,3YVPpVJvJG2EauXurPA90F,spotify:track:3YVPpVJvJG2EauXurPA90F,https://api.spotify.com/v1/tracks/3YVPpVJvJG2EauXurPA90F,https://api.spotify.com/v1/audio-analysis/3YVPpVJvJG2EauXurPA90F,220880,4
868,0.888,0.445,1,-13.292,1,0.435,0.375,0.0,0.133,0.691,141.978,audio_features,5of9Rmlf79DhK0dZzPADI7,spotify:track:5of9Rmlf79DhK0dZzPADI7,https://api.spotify.com/v1/tracks/5of9Rmlf79DhK0dZzPADI7,https://api.spotify.com/v1/audio-analysis/5of9Rmlf79DhK0dZzPADI7,131831,4
869,0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04,audio_features,3FtYbEfBqAlGO46NUDQSAt,spotify:track:3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/tracks/3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/audio-analysis/3FtYbEfBqAlGO46NUDQSAt,229640,3
870,0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,audio_features,4iG2gAwKXsOcijVaVXzRPW,spotify:track:4iG2gAwKXsOcijVaVXzRPW,https://api.spotify.com/v1/tracks/4iG2gAwKXsOcijVaVXzRPW,https://api.spotify.com/v1/audio-analysis/4iG2gAwKXsOcijVaVXzRPW,261000,3
871,0.468,0.838,6,-5.756,0,0.0433,9.42e-05,0.196,0.0896,0.259,115.812,audio_features,6xWbpC8KpcItoGd8ZOKJlU,spotify:track:6xWbpC8KpcItoGd8ZOKJlU,https://api.spotify.com/v1/tracks/6xWbpC8KpcItoGd8ZOKJlU,https://api.spotify.com/v1/audio-analysis/6xWbpC8KpcItoGd8ZOKJlU,274783,4
872,0.811,0.664,7,-11.265,1,0.285,0.206,0.069,0.233,0.72,140.012,audio_features,6IhfRbLAZsPirocL3eP2EK,spotify:track:6IhfRbLAZsPirocL3eP2EK,https://api.spotify.com/v1/tracks/6IhfRbLAZsPirocL3eP2EK,https://api.spotify.com/v1/audio-analysis/6IhfRbLAZsPirocL3eP2EK,173498,4
873,0.592,0.674,4,-7.417,0,0.291,0.218,0.0,0.165,0.81,127.975,audio_features,22eVH66FuTAmnVxXfkoWqp,spotify:track:22eVH66FuTAmnVxXfkoWqp,https://api.spotify.com/v1/tracks/22eVH66FuTAmnVxXfkoWqp,https://api.spotify.com/v1/audio-analysis/22eVH66FuTAmnVxXfkoWqp,170625,4
874,0.448,0.665,9,-4.203,1,0.026,0.06,2.55e-05,0.0828,0.304,172.004,audio_features,1SKPmfSYaPsETbRHaiA18G,spotify:track:1SKPmfSYaPsETbRHaiA18G,https://api.spotify.com/v1/tracks/1SKPmfSYaPsETbRHaiA18G,https://api.spotify.com/v1/audio-analysis/1SKPmfSYaPsETbRHaiA18G,237147,4
875,0.716,0.838,10,-4.289,1,0.0513,0.134,0.0,0.148,0.646,130.034,audio_features,4AyJ7uhPMBehuOrLAEszVv,spotify:track:4AyJ7uhPMBehuOrLAEszVv,https://api.spotify.com/v1/tracks/4AyJ7uhPMBehuOrLAEszVv,https://api.spotify.com/v1/audio-analysis/4AyJ7uhPMBehuOrLAEszVv,222213,4
876,0.607,0.687,3,-8.372,0,0.0285,0.0442,0.558,0.204,0.66,148.974,audio_features,05FN4XjxvZLo4qwmQC7yxh,spotify:track:05FN4XjxvZLo4qwmQC7yxh,https://api.spotify.com/v1/tracks/05FN4XjxvZLo4qwmQC7yxh,https://api.spotify.com/v1/audio-analysis/05FN4XjxvZLo4qwmQC7yxh,195302,4
877,0.833,0.918,8,-6.397,1,0.092,0.0778,2.6e-05,0.574,0.846,135.942,audio_features,2hFOXN8Eq2gXIGGMIdHdWJ,spotify:track:2hFOXN8Eq2gXIGGMIdHdWJ,https://api.spotify.com/v1/tracks/2hFOXN8Eq2gXIGGMIdHdWJ,https://api.spotify.com/v1/audio-analysis/2hFOXN8Eq2gXIGGMIdHdWJ,137847,4
878,0.745,0.89,1,-9.651,1,0.0986,0.077,0.00302,0.089,0.908,80.5,audio_features,1LhYl7a5VxCqpD1NgOhUJa,spotify:track:1LhYl7a5VxCqpD1NgOhUJa,https://api.spotify.com/v1/tracks/1LhYl7a5VxCqpD1NgOhUJa,https://api.spotify.com/v1/audio-analysis/1LhYl7a5VxCqpD1NgOhUJa,119514,1
879,0.735,0.449,2,-9.933,0,0.383,0.859,0.0,0.213,0.514,146.016,audio_features,3zkyus0njMCL6phZmNNEeN,spotify:track:3zkyus0njMCL6phZmNNEeN,https://api.spotify.com/v1/tracks/3zkyus0njMCL6phZmNNEeN,https://api.spotify.com/v1/audio-analysis/3zkyus0njMCL6phZmNNEeN,175890,4
880,0.524,0.882,5,-3.038,1,0.0367,0.108,1.1e-06,0.071,0.399,119.94,audio_features,2O9O26335YYVckmRgPKY3s,spotify:track:2O9O26335YYVckmRgPKY3s,https://api.spotify.com/v1/tracks/2O9O26335YYVckmRgPKY3s,https://api.spotify.com/v1/audio-analysis/2O9O26335YYVckmRgPKY3s,204547,4
881,0.546,0.895,9,-7.189,1,0.0579,0.0819,1.42e-05,0.0768,0.494,174.089,audio_features,6W2VbtvMrDXm5vYeB7amkO,spotify:track:6W2VbtvMrDXm5vYeB7amkO,https://api.spotify.com/v1/tracks/6W2VbtvMrDXm5vYeB7amkO,https://api.spotify.com/v1/audio-analysis/6W2VbtvMrDXm5vYeB7amkO,220707,4
882,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,audio_features,2K7xn816oNHJZ0aVqdQsha,spotify:track:2K7xn816oNHJZ0aVqdQsha,https://api.spotify.com/v1/tracks/2K7xn816oNHJZ0aVqdQsha,https://api.spotify.com/v1/audio-analysis/2K7xn816oNHJZ0aVqdQsha,206280,4
883,0.437,0.965,4,-4.448,1,0.136,0.326,0.00028,0.144,0.766,172.428,audio_features,6HMFtoMvv6n6Q2eOyPFyne,spotify:track:6HMFtoMvv6n6Q2eOyPFyne,https://api.spotify.com/v1/tracks/6HMFtoMvv6n6Q2eOyPFyne,https://api.spotify.com/v1/audio-analysis/6HMFtoMvv6n6Q2eOyPFyne,248893,4
884,0.68,0.678,1,-11.548,1,0.0754,0.103,0.00828,0.204,0.251,131.165,audio_features,7o7E1nrHWncYY7PY94gCiX,spotify:track:7o7E1nrHWncYY7PY94gCiX,https://api.spotify.com/v1/tracks/7o7E1nrHWncYY7PY94gCiX,https://api.spotify.com/v1/audio-analysis/7o7E1nrHWncYY7PY94gCiX,252773,4
885,0.751,0.501,5,-12.151,1,0.0551,0.234,0.112,0.0467,0.902,167.057,audio_features,4o6BgsqLIBViaGVbx5rbRk,spotify:track:4o6BgsqLIBViaGVbx5rbRk,https://api.spotify.com/v1/tracks/4o6BgsqLIBViaGVbx5rbRk,https://api.spotify.com/v1/audio-analysis/4o6BgsqLIBViaGVbx5rbRk,190627,4
886,0.5,0.501,0,-8.284,0,0.0376,0.462,0.0,0.26,0.623,144.438,audio_features,0cGG2EouYCEEC3xfa0tDFV,spotify:track:0cGG2EouYCEEC3xfa0tDFV,https://api.spotify.com/v1/tracks/0cGG2EouYCEEC3xfa0tDFV,https://api.spotify.com/v1/audio-analysis/0cGG2EouYCEEC3xfa0tDFV,153800,4
887,0.675,0.649,5,-10.271,1,0.0319,0.0204,0.0,0.0959,0.596,116.624,audio_features,0odIT9B9BvOCnXfS0e4lB5,spotify:track:0odIT9B9BvOCnXfS0e4lB5,https://api.spotify.com/v1/tracks/0odIT9B9BvOCnXfS0e4lB5,https://api.spotify.com/v1/audio-analysis/0odIT9B9BvOCnXfS0e4lB5,228000,4
888,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,audio_features,6Qyc6fS4DsZjB2mRW9DsQs,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,https://api.spotify.com/v1/tracks/6Qyc6fS4DsZjB2mRW9DsQs,https://api.spotify.com/v1/audio-analysis/6Qyc6fS4DsZjB2mRW9DsQs,289533,3
889,0.739,0.459,11,-14.42,0,0.0294,0.129,0.0194,0.0474,0.892,107.115,audio_features,3ZZq9396zv8pcn5GYVhxUi,spotify:track:3ZZq9396zv8pcn5GYVhxUi,https://api.spotify.com/v1/tracks/3ZZq9396zv8pcn5GYVhxUi,https://api.spotify.com/v1/audio-analysis/3ZZq9396zv8pcn5GYVhxUi,222320,4
890,0.572,0.839,4,-5.083,0,0.0377,0.013,0.00976,0.522,0.465,143.969,audio_features,7DbdUf8aHSYoliSjO6LZv6,spotify:track:7DbdUf8aHSYoliSjO6LZv6,https://api.spotify.com/v1/tracks/7DbdUf8aHSYoliSjO6LZv6,https://api.spotify.com/v1/audio-analysis/7DbdUf8aHSYoliSjO6LZv6,196784,4
891,0.506,0.981,2,-2.228,1,0.0922,0.00118,0.0,0.129,0.572,112.447,audio_features,6DPE8tGV9lzKALNnvuY9dS,spotify:track:6DPE8tGV9lzKALNnvuY9dS,https://api.spotify.com/v1/tracks/6DPE8tGV9lzKALNnvuY9dS,https://api.spotify.com/v1/audio-analysis/6DPE8tGV9lzKALNnvuY9dS,200588,4
892,0.431,0.723,8,-5.887,1,0.0568,0.145,0.0,0.374,0.19,130.141,audio_features,7wuJGgpTNzbUyn26IOY6rj,spotify:track:7wuJGgpTNzbUyn26IOY6rj,https://api.spotify.com/v1/tracks/7wuJGgpTNzbUyn26IOY6rj,https://api.spotify.com/v1/audio-analysis/7wuJGgpTNzbUyn26IOY6rj,267360,4
893,0.456,0.482,8,-11.199,1,0.0504,0.0297,0.0,0.111,0.0352,71.455,audio_features,4zMgP1HJazJJdEf6AiG8M6,spotify:track:4zMgP1HJazJJdEf6AiG8M6,https://api.spotify.com/v1/tracks/4zMgP1HJazJJdEf6AiG8M6,https://api.spotify.com/v1/audio-analysis/4zMgP1HJazJJdEf6AiG8M6,281962,4
894,0.61,0.813,0,-6.02,1,0.336,0.0942,0.0,0.334,0.943,140.868,audio_features,4BOZst1a8mfanfRSfdRzi9,spotify:track:4BOZst1a8mfanfRSfdRzi9,https://api.spotify.com/v1/tracks/4BOZst1a8mfanfRSfdRzi9,https://api.spotify.com/v1/audio-analysis/4BOZst1a8mfanfRSfdRzi9,132766,4
895,0.776,0.585,2,-10.716,0,0.259,0.555,0.00369,0.226,0.724,138.136,audio_features,5ZRM9cNzt2CS9eZyzEyRtZ,spotify:track:5ZRM9cNzt2CS9eZyzEyRtZ,https://api.spotify.com/v1/tracks/5ZRM9cNzt2CS9eZyzEyRtZ,https://api.spotify.com/v1/audio-analysis/5ZRM9cNzt2CS9eZyzEyRtZ,120000,4
896,0.547,0.335,4,-9.2,0,0.0307,0.747,0.0,0.101,0.474,115.838,audio_features,2DpJ9T2RVRanZcYFHKOAfA,spotify:track:2DpJ9T2RVRanZcYFHKOAfA,https://api.spotify.com/v1/tracks/2DpJ9T2RVRanZcYFHKOAfA,https://api.spotify.com/v1/audio-analysis/2DpJ9T2RVRanZcYFHKOAfA,154733,3
897,0.766,0.523,1,-9.495,0,0.0322,0.751,0.0,0.363,0.691,119.981,audio_features,1X6Kmaa2Yq70vF0cIQ6V0f,spotify:track:1X6Kmaa2Yq70vF0cIQ6V0f,https://api.spotify.com/v1/tracks/1X6Kmaa2Yq70vF0cIQ6V0f,https://api.spotify.com/v1/audio-analysis/1X6Kmaa2Yq70vF0cIQ6V0f,183277,4
898,0.831,0.726,9,-6.493,0,0.0566,0.342,0.00366,0.159,0.902,124.038,audio_features,6XWsIlOw94W4lT5Xu0MdRf,spotify:track:6XWsIlOw94W4lT5Xu0MdRf,https://api.spotify.com/v1/tracks/6XWsIlOw94W4lT5Xu0MdRf,https://api.spotify.com/v1/audio-analysis/6XWsIlOw94W4lT5Xu0MdRf,169573,4
899,0.591,0.637,9,-6.365,0,0.03,0.0107,1.95e-06,0.113,0.432,99.998,audio_features,53jnnqFSRGMDB9ADrNriCA,spotify:track:53jnnqFSRGMDB9ADrNriCA,https://api.spotify.com/v1/tracks/53jnnqFSRGMDB9ADrNriCA,https://api.spotify.com/v1/audio-analysis/53jnnqFSRGMDB9ADrNriCA,244760,4
900,0.621,0.644,9,-3.52,1,0.105,0.000425,0.00857,0.0782,0.56,124.985,audio_features,1R7F8kYZxOe1VcGCC4eYfE,spotify:track:1R7F8kYZxOe1VcGCC4eYfE,https://api.spotify.com/v1/tracks/1R7F8kYZxOe1VcGCC4eYfE,https://api.spotify.com/v1/audio-analysis/1R7F8kYZxOe1VcGCC4eYfE,167970,4
901,0.523,0.915,2,-4.871,1,0.0517,3.05e-05,0.000261,0.34,0.742,134.001,audio_features,6ab8aFARxn63vq6KiTGnSz,spotify:track:6ab8aFARxn63vq6KiTGnSz,https://api.spotify.com/v1/tracks/6ab8aFARxn63vq6KiTGnSz,https://api.spotify.com/v1/audio-analysis/6ab8aFARxn63vq6KiTGnSz,156057,4
902,0.526,0.606,5,-5.3,0,0.259,0.152,2.36e-06,0.194,0.492,116.622,audio_features,0vjeOZ3Ft5jvAi9SBFJm1j,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/tracks/0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/audio-analysis/0vjeOZ3Ft5jvAi9SBFJm1j,182667,4
903,0.55,0.5,7,-5.779,0,0.045,0.285,0.0,0.116,0.351,115.016,audio_features,7oQepKHmXDaPC3rgeLRvQu,spotify:track:7oQepKHmXDaPC3rgeLRvQu,https://api.spotify.com/v1/tracks/7oQepKHmXDaPC3rgeLRvQu,https://api.spotify.com/v1/audio-analysis/7oQepKHmXDaPC3rgeLRvQu,167357,4
904,0.903,0.719,1,-8.054,1,0.052,0.514,7.67e-05,0.743,0.639,118.036,audio_features,4YxZQd3I4rj1nqkXgvpCk4,spotify:track:4YxZQd3I4rj1nqkXgvpCk4,https://api.spotify.com/v1/tracks/4YxZQd3I4rj1nqkXgvpCk4,https://api.spotify.com/v1/audio-analysis/4YxZQd3I4rj1nqkXgvpCk4,230829,4
905,0.801,0.599,5,-6.071,0,0.0473,0.324,0.0,0.237,0.589,123.715,audio_features,7A4KdLy1DXOOC5fhIdDuHz,spotify:track:7A4KdLy1DXOOC5fhIdDuHz,https://api.spotify.com/v1/tracks/7A4KdLy1DXOOC5fhIdDuHz,https://api.spotify.com/v1/audio-analysis/7A4KdLy1DXOOC5fhIdDuHz,216000,4
906,0.811,0.816,8,-4.887,1,0.129,0.186,0.0,0.629,0.313,133.876,audio_features,5hqxBvQJ3XJDSbxT9vyyqA,spotify:track:5hqxBvQJ3XJDSbxT9vyyqA,https://api.spotify.com/v1/tracks/5hqxBvQJ3XJDSbxT9vyyqA,https://api.spotify.com/v1/audio-analysis/5hqxBvQJ3XJDSbxT9vyyqA,260093,4
907,0.657,0.691,8,-7.907,0,0.236,0.213,0.0,0.099,0.493,160.106,audio_features,2u8AXJyk8pICzj2wyPBL0b,spotify:track:2u8AXJyk8pICzj2wyPBL0b,https://api.spotify.com/v1/tracks/2u8AXJyk8pICzj2wyPBL0b,https://api.spotify.com/v1/audio-analysis/2u8AXJyk8pICzj2wyPBL0b,237157,4
908,0.857,0.473,6,-6.962,0,0.0549,0.296,0.474,0.121,0.461,133.966,audio_features,6dNB3XdAzx7kTf5wa8Rg89,spotify:track:6dNB3XdAzx7kTf5wa8Rg89,https://api.spotify.com/v1/tracks/6dNB3XdAzx7kTf5wa8Rg89,https://api.spotify.com/v1/audio-analysis/6dNB3XdAzx7kTf5wa8Rg89,176067,4
909,0.786,0.716,8,-7.853,0,0.0578,0.389,0.241,0.182,0.516,130.003,audio_features,6jbzGtCG4O7GDWYB224h9C,spotify:track:6jbzGtCG4O7GDWYB224h9C,https://api.spotify.com/v1/tracks/6jbzGtCG4O7GDWYB224h9C,https://api.spotify.com/v1/audio-analysis/6jbzGtCG4O7GDWYB224h9C,173827,4
910,0.706,0.772,3,-6.765,0,0.189,0.376,8.76e-06,0.0884,0.304,99.186,audio_features,7oJW8vNkosiWuKJtsq3mZs,spotify:track:7oJW8vNkosiWuKJtsq3mZs,https://api.spotify.com/v1/tracks/7oJW8vNkosiWuKJtsq3mZs,https://api.spotify.com/v1/audio-analysis/7oJW8vNkosiWuKJtsq3mZs,172227,4
911,0.82,0.357,1,-13.585,0,0.0437,0.0371,0.00452,0.0541,0.765,124.117,audio_features,7jwQlYGpOml9ETGre1HqGA,spotify:track:7jwQlYGpOml9ETGre1HqGA,https://api.spotify.com/v1/tracks/7jwQlYGpOml9ETGre1HqGA,https://api.spotify.com/v1/audio-analysis/7jwQlYGpOml9ETGre1HqGA,298867,4
912,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,audio_features,0E9ZjEAyAwOXZ7wJC0PD33,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33,184560,4
913,0.811,0.539,1,-8.559,1,0.37,0.593,4.66e-05,0.116,0.796,140.035,audio_features,4EmzSqaqpv663TP3VvqCa9,spotify:track:4EmzSqaqpv663TP3VvqCa9,https://api.spotify.com/v1/tracks/4EmzSqaqpv663TP3VvqCa9,https://api.spotify.com/v1/audio-analysis/4EmzSqaqpv663TP3VvqCa9,180198,4
914,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,audio_features,3bNv3VuUOKgrf5hu3YcuRo,spotify:track:3bNv3VuUOKgrf5hu3YcuRo,https://api.spotify.com/v1/tracks/3bNv3VuUOKgrf5hu3YcuRo,https://api.spotify.com/v1/audio-analysis/3bNv3VuUOKgrf5hu3YcuRo,285240,4
915,0.704,0.861,2,-4.221,0,0.0493,0.587,0.0615,0.0992,0.636,128.99,audio_features,3u5N55tHf7hXATSQrjBh2q,spotify:track:3u5N55tHf7hXATSQrjBh2q,https://api.spotify.com/v1/tracks/3u5N55tHf7hXATSQrjBh2q,https://api.spotify.com/v1/audio-analysis/3u5N55tHf7hXATSQrjBh2q,213394,4
916,0.758,0.913,6,-2.926,0,0.113,0.00364,6.92e-05,0.193,0.658,128.04,audio_features,0b18g3G5spr4ZCkz7Y6Q0Q,spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,https://api.spotify.com/v1/tracks/0b18g3G5spr4ZCkz7Y6Q0Q,https://api.spotify.com/v1/audio-analysis/0b18g3G5spr4ZCkz7Y6Q0Q,186210,4
917,0.648,0.937,2,-3.977,1,0.0892,0.000539,0.0,0.0555,0.679,91.469,audio_features,0cJFobGkaiupCsOfE2eBZ1,spotify:track:0cJFobGkaiupCsOfE2eBZ1,https://api.spotify.com/v1/tracks/0cJFobGkaiupCsOfE2eBZ1,https://api.spotify.com/v1/audio-analysis/0cJFobGkaiupCsOfE2eBZ1,196840,4
918,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,audio_features,6K4t31amVTZDgR3sKmwUJJ,spotify:track:6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,216320,4
